tconst	imdb_id	primaryTitle	startYear	averageRating	numVotes
tt0296915	296915	Valentin	2002	7.5	4466
tt9849004	9849004	Happily	2021	5.3	4466
tt4269310	4269310	Chronicle of a Serial Killer	2020	3.8	4464
tt0415127	415127	The Man from London	2007	7.0	4464
tt0374277	374277	Touch of Pink	2004	6.4	4464
tt0402493	402493	Ivko's Feast	2005	7.2	4463
tt0102368	102368	Madame Bovary	1991	6.6	4463
tt6652708	6652708	God's Not Dead: A Light in Darkness	2018	4.4	4462
tt22769820	22769820	Legion of Super-Heroes	2023	5.8	4461
tt1763316	1763316	The Theatre Bizarre	2011	5.2	4460
tt0283644	283644	Left Behind II: Tribulation Force	2002	4.8	4460
tt0119828	119828	Same Old Song	1997	7.3	4459
tt1254322	1254322	The Girl King	2015	5.9	4459
tt4643844	4643844	God Willing	2015	6.6	4459
tt11384004	11384004	Love Story	2021	6.8	4459
tt1628055	1628055	Touchback	2011	6.5	4458
tt4733536	4733536	American Hero	2015	5.0	4457
tt0117653	117653	Silent Trigger	1996	5.3	4457
tt0097166	97166	Dead Bang	1989	6.1	4457
tt5228304	5228304	Bees Make Honey	2017	4.7	4454
tt0094868	94868	Chocolat	1988	7.3	4453
tt0045464	45464	The 5,000 Fingers of Dr. T.	1953	6.7	4453
tt0181960	181960	After the Rain	1999	7.7	4453
tt14317880	14317880	Final Cut	2022	6.4	4452
tt1091751	1091751	The Longshots	2008	5.6	4452
tt0323807	323807	Remember Me, My Love	2003	6.4	4452
tt4088588	4088588	Rainbow	2015	7.8	4451
tt3018070	3018070	Stonewall	2015	5.3	4451
tt0337879	337879	Blackball	2003	5.6	4449
tt0248190	248190	No Such Thing	2001	6.0	4449
tt0046949	46949	The Egyptian	1954	6.5	4447
tt0420548	420548	Bombón: El Perro	2004	7.1	4446
tt0102940	102940	Ski School	1991	4.9	4446
tt0053848	53848	G.I. Blues	1960	6.2	4446
tt0078915	78915	The Bugs Bunny/Road-Runner Movie	1979	7.2	4446
tt1267160	1267160	Cape No. 7	2008	7.0	4445
tt0089731	89731	One Magic Christmas	1985	6.4	4445
tt5685006	5685006	Puppet Master: The Littlest Reich	2018	5.4	4445
tt2107648	2107648	Here Comes the Devil	2012	5.6	4443
tt3513054	3513054	Last Days in the Desert	2015	5.6	4443
tt0046998	46998	French Cancan	1955	7.3	4442
tt0043859	43859	No Highway in the Sky	1951	7.1	4442
tt0479341	479341	Adam Resurrected	2008	6.2	4442
tt1034320	1034320	Private Valentine: Blonde & Dangerous	2008	4.3	4441
tt1930463	1930463	Ride	2014	5.7	4441
tt0054038	54038	The Lost World	1960	5.5	4440
tt0253143	253143	Inek Saban	1978	7.5	4439
tt0374330	374330	Warriors of Heaven and Earth	2003	6.3	4439
tt13309978	13309978	Superhost	2021	5.5	4439
tt0323572	323572	Chasing Papi	2003	4.8	4438
tt0104567	104567	Johnny Suede	1991	5.8	4438
tt0140348	140348	Mahanadi	1994	8.6	4438
tt0076809	76809	Tentacles	1977	3.7	4437
tt0068341	68341	The Valachi Papers	1972	6.4	4437
tt0023305	23305	One Way Passage	1932	7.5	4437
tt3962848	3962848	Welcome to Leith	2015	6.9	4436
tt8015444	8015444	Last and First Men	2020	6.7	4436
tt1884457	1884457	The Package	2012	5.0	4436
tt0384639	384639	Uno	2004	6.8	4436
tt10944486	10944486	Chick Fight	2020	4.8	4436
tt4172402	4172402	Audacity	2015	2.8	4435
tt5927420	5927420	More	2017	7.0	4435
tt0498525	498525	Lissi und der wilde Kaiser	2007	5.1	4434
tt0407269	407269	The Truth About Love	2005	5.3	4434
tt0087042	87042	Cheech & Chong's: The Corsican Brothers	1984	4.6	4433
tt4526546	4526546	Edge of Winter	2016	5.4	4433
tt0444112	444112	Orchestra Seats	2006	6.7	4433
tt0052005	52005	No Time for Sergeants	1958	7.5	4432
tt0096180	96180	Stormy Monday	1988	6.2	4432
tt1321861	1321861	Carjacked	2011	5.0	4432
tt15614274	15614274	Double XL	2022	4.6	4431
tt0467167	467167	Beneath	2007	5.3	4430
tt0758798	758798	Weirdsville	2007	6.2	4429
tt0383518	383518	Mouth to Mouth	2005	6.2	4429
tt14781176	14781176	The 8th Night	2021	5.3	4429
tt14403632	14403632	Hoodman	2021	3.8	4428
tt7976208	7976208	The Haunting of Sharon Tate	2019	2.9	4428
tt0090342	90342	Twinkle Twinkle Lucky Stars	1985	6.2	4428
tt1054115	1054115	Manhunt	2008	5.1	4428
tt0108515	108515	The War Room	1993	7.4	4427
tt2328549	2328549	Dark Touch	2013	4.8	4427
tt4085944	4085944	Lolo	2015	5.7	4427
tt0068424	68424	The Creeping Flesh	1973	6.1	4427
tt1410261	1410261	Symbol	2009	6.9	4427
tt0067454	67454	Multiple Maniacs	1970	6.5	4426
tt0064949	64949	Scream and Scream Again	1970	5.5	4426
tt0054452	54452	The Truth	1960	7.6	4426
tt10919132	10919132	Love Mocktail	2020	8.2	4425
tt0843270	843270	Crazy Stone	2006	7.6	4424
tt3138122	3138122	Into the Ashes	2019	5.0	4424
tt21908676	21908676	Neeyat	2023	5.3	4423
tt0090982	90982	The Wall	1983	7.9	4423
tt2361746	2361746	Haraamkhor	2015	6.3	4422
tt0354836	354836	Podium	2004	6.4	4422
tt0100681	100681	Everybody's Fine	1990	7.7	4421
tt1393020	1393020	Sex & Drugs & Rock & Roll	2010	6.5	4420
tt0239450	239450	Ants in the Pants	2000	5.0	4420
tt2814362	2814362	United Passions	2014	2.1	4420
tt0441762	441762	A Friend of Mine	2006	6.8	4419
tt1324055	1324055	The Mill and the Cross	2011	6.9	4419
tt0385928	385928	Panchatanthiram	2002	8.2	4419
tt0493451	493451	The Skeptic	2009	5.6	4417
tt0105187	105187	The Public Eye	1992	6.5	4416
tt0435286	435286	Pokémon the Movie: Destiny Deoxys	2004	6.0	4416
tt0208606	208606	The Third Page	1999	7.3	4416
tt0252496	252496	Hanzo	1975	6.3	4415
tt0374639	374639	Incident at Loch Ness	2004	6.5	4415
tt0245027	245027	The Bench	2000	7.5	4415
tt8955940	8955940	Agent Revelation	2021	3.6	4415
tt6014472	6014472	S.W.A.T.: Under Siege	2017	4.6	4415
tt0095296	95296	Hero and the Terror	1988	5.2	4414
tt0112342	112342	The Amazing Panda Adventure	1995	5.7	4414
tt10192566	10192566	Alone	2020	5.0	4413
tt4670016	4670016	Wolves at the Door	2016	4.5	4412
tt0059250	59250	The Hallelujah Trail	1965	6.5	4412
tt1509732	1509732	Aisha	2010	5.1	4412
tt5451690	5451690	American Satan	2017	5.6	4412
tt0052724	52724	Day of the Outlaw	1959	7.3	4411
tt0083276	83276	Beware of the Jonsson Gang!	1981	6.3	4411
tt14260080	14260080	Hello Charlie	2021	5.5	4411
tt3510480	3510480	Spy Time	2015	6.1	4410
tt0082818	82818	Nightmare	1981	5.6	4410
tt2198956	2198956	Coldwater	2013	6.4	4410
tt9681686	9681686	Last Film Show	2021	7.4	4410
tt4738174	4738174	Bon Cop Bad Cop 2	2017	6.6	4410
tt8269120	8269120	Dark Encounter	2019	5.3	4410
tt8809652	8809652	10 Minutes Gone	2019	3.6	4409
tt0090886	90886	Crimes of the Heart	1986	6.3	4409
tt0053729	53729	Comanche Station	1960	7.0	4408
tt0279286	279286	On the Line	2001	4.2	4407
tt0071282	71282	The Cars That Ate Paris	1974	5.6	4407
tt0174931	174931	Frivolous Lola	1998	5.1	4406
tt1688699	1688699	Conquering the Rose	2012	6.2	4406
tt15481952	15481952	My Son Hunter	2022	4.5	4405
tt0117797	117797	Swallowtail Butterfly	1996	7.5	4405
tt0050432	50432	The Giant Claw	1957	4.6	4405
tt3966544	3966544	Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau	2014	7.5	4405
tt3885736	3885736	Munnariyippu	2014	7.8	4403
tt0068257	68257	Bawarchi	1972	8.1	4402
tt6340604	6340604	Burn Out	2017	6.2	4402
tt0439533	439533	Dead Leaves	2004	7.1	4401
tt0032554	32554	The Great McGinty	1940	7.3	4401
tt0104321	104321	Gas Food Lodging	1992	6.6	4401
tt0174330	174330	Venus Beauty Institute	1999	6.3	4400
tt0310154	310154	In This World	2002	7.3	4400
tt0083675	83675	Bomber	1982	6.2	4400
tt0485863	485863	Battle of the Warriors	2006	6.7	4399
tt2988020	2988020	Aagadu	2014	5.3	4399
tt0482374	482374	Gone	2006	5.3	4399
tt0085672	85672	Hercules	1983	4.1	4398
tt0425395	425395	Relative Strangers	2006	5.3	4398
tt0084597	84597	Richard Pryor: Live on the Sunset Strip	1982	7.6	4398
tt0034162	34162	The Sea Wolf	1941	7.5	4398
tt5465370	5465370	Akira	2016	5.9	4397
tt0084266	84266	Dragon Lord	1982	6.3	4397
tt0156610	156610	The Hole	1998	7.4	4397
tt0057318	57318	A Dog's Life	1962	6.2	4396
tt0051866	51866	The Lineup	1958	7.3	4396
tt11231440	11231440	Doordarshan	2020	6.1	4396
tt0452660	452660	One Last Thing...	2005	6.5	4396
tt0047264	47264	The Naked Jungle	1954	6.7	4396
tt2507280	2507280	Mr. Jones	2013	4.6	4395
tt0855729	855729	Times and Winds	2006	7.3	4395
tt0106257	106257	American Ninja 5	1993	3.0	4394
tt0085913	85913	Masoom	1983	8.4	4394
tt0444840	444840	Humko Deewana Kar Gaye	2006	5.2	4393
tt0758743	758743	Dirty Sanchez: The Movie	2006	6.0	4393
tt6053440	6053440	Princess Cyd	2017	6.7	4392
tt1437366	1437366	Beyond	2010	7.0	4392
tt0253637	253637	Sark Bülbülü	1979	7.5	4391
tt2191888	2191888	Proxy	2013	5.7	4391
tt1485749	1485749	Mr. Pip	2012	7.1	4389
tt3734688	3734688	Cordelia	2019	4.6	4389
tt6981046	6981046	Williams	2017	7.6	4389
tt0115899	115899	The Cyclone	1996	6.8	4389
tt2378453	2378453	Avenged	2013	5.5	4389
tt1951095	1951095	Child of God	2013	5.4	4387
tt0493393	493393	Ashes and Snow	2005	8.0	4386
tt4763168	4763168	Kindergarten Cop 2	2016	4.4	4386
tt5537228	5537228	Everybody Loves Somebody	2017	6.4	4386
tt0104046	104046	Daens	1992	7.5	4386
tt13439744	13439744	Son of India	2022	3.8	4385
tt2073070	2073070	Saheb Biwi Aur Gangster	2011	7.1	4385
tt0066195	66195	The Owl and the Pussycat	1970	6.4	4385
tt7642500	7642500	Parallel Minds	2020	3.7	4385
tt6333064	6333064	Nobody Speak: Trials of the Free Press	2017	6.5	4384
tt0023590	23590	Three on a Match	1932	7.1	4384
tt0062626	62626	5 Card Stud	1968	6.4	4384
tt0082490	82490	Who Pulled the Plug?	1981	5.8	4383
tt13273800	13273800	Sun and Concrete	2023	7.5	4383
tt13919696	13919696	Meppadiyan	2022	7.1	4383
tt4895740	4895740	Frenzy	2015	7.2	4383
tt6689014	6689014	She Came to Me	2023	6.0	4382
tt0357054	357054	The Last Shot	2004	5.7	4382
tt1314237	1314237	The French Kissers	2009	6.4	4382
tt0117214	117214	A Moment of Innocence	1996	7.8	4382
tt4871980	4871980	The Perfect Match	2016	4.9	4381
tt2089750	2089750	Nativity 2: Danger in the Manger!	2012	5.3	4381
tt0374248	374248	Strings	2004	6.9	4381
tt1212454	1212454	An Invisible Sign	2010	5.3	4381
tt10949778	10949778	100 Days to Live	2019	5.2	4381
tt0125678	125678	Bongwater	1998	5.1	4380
tt0032156	32156	The Story of the Last Chrysanthemum	1939	7.8	4379
tt0405507	405507	Murder	2004	5.5	4379
tt0059653	59653	Ride in the Whirlwind	1966	6.4	4379
tt0048233	48233	Jubal	1956	7.1	4379
tt0114231	114231	Ram Jaane	1995	5.4	4378
tt3886722	3886722	Dabbe 5: Curse of the Jinn	2014	5.9	4377
tt0119249	119249	Hamilton	1998	5.8	4377
tt1077091	1077091	Musallat	2007	5.9	4376
tt15309632	15309632	The Ghost	2022	5.2	4376
tt0056327	56327	Pale Flower	1964	7.7	4376
tt0101279	101279	The Stranger	1991	8.0	4375
tt1360795	1360795	Scandal Makers	2008	7.2	4374
tt0077504	77504	The End	1978	6.1	4373
tt12734800	12734800	The Plot Against the President	2020	5.4	4372
tt0047840	47840	Artists and Models	1955	6.5	4372
tt14700948	14700948	Friendzone	2021	5.9	4372
tt0107247	107247	Jack the Bear	1993	6.5	4372
tt1692928	1692928	The Last Lions	2011	8.2	4371
tt0038343	38343	Bedlam	1946	6.8	4370
tt0075359	75359	Two-Minute Warning	1976	6.2	4369
tt0174336	174336	Whipped	2000	4.4	4369
tt5700176	5700176	Dark River	2017	5.9	4369
tt1863201	1863201	Dark Circles	2013	5.0	4369
tt0256359	256359	The Safety of Objects	2001	6.5	4367
tt1037156	1037156	Stone of Destiny	2008	6.7	4367
tt2572632	2572632	Vendetta	2013	5.8	4367
tt12801814	12801814	Violation	2020	5.3	4367
tt0783234	783234	The Baker	2007	6.3	4365
tt0772105	772105	The Family Friend	2006	7.1	4365
tt0756648	756648	The Fox and the Child	2007	6.8	4365
tt3593046	3593046	Lost in the Sun	2015	6.0	4365
tt0094819	94819	Buster	1988	5.9	4364
tt0037522	37522	Back to Bataan	1945	6.6	4364
tt15850662	15850662	The Whole Truth	2021	5.2	4363
tt0056405	56405	Reptilicus	1961	3.6	4363
tt8569206	8569206	Little Baby	2019	3.7	4363
tt0095599	95599	Masquerade	1988	6.1	4363
tt2107814	2107814	Schutzengel	2012	5.7	4363
tt0069754	69754	The Baby	1973	6.1	4362
tt0333764	333764	Blue Gate Crossing	2002	7.4	4362
tt0347330	347330	Cash Truck	2004	6.5	4362
tt0104503	104503	In the Soup	1992	7.1	4361
tt0064146	64146	The Brain	1969	6.8	4360
tt0309291	309291	Blue Spring	2001	7.1	4360
tt2950052	2950052	Bravetown	2015	6.1	4359
tt2248028	2248028	Thattathin Marayathu	2012	7.5	4359
tt3949658	3949658	The Similars	2015	5.9	4358
tt9231140	9231140	A Man Called Ahok	2018	8.1	4357
tt0456899	456899	Lower City	2005	6.5	4357
tt1860181	1860181	Black's Game	2012	6.7	4357
tt0455584	455584	The Kovak Box	2006	5.8	4357
tt0063557	63557	The Scalphunters	1968	6.7	4357
tt1261862	1261862	Icarus	2010	5.1	4357
tt2147365	2147365	Keith Lemon: The Film	2012	2.6	4357
tt1183907	1183907	Murari	2001	7.8	4356
tt1928337	1928337	Mine Games	2012	5.3	4356
tt0052911	52911	I'm All Right Jack	1959	7.1	4356
tt0981224	981224	Midnight Movie	2008	5.1	4356
tt0076517	76517	Padre Padrone	1977	7.3	4356
tt3538766	3538766	Messi	2014	7.2	4355
tt0051879	51879	Look Back in Anger	1959	7.0	4355
tt5548032	5548032	Oppam	2016	7.3	4355
tt0066450	66450	They Call Me Mister Tibbs!	1970	6.0	4355
tt0106544	106544	Supercop 2	1993	6.1	4355
tt0889595	889595	Dream Boy	2008	6.2	4355
tt0038182	38182	The Men Who Tread on the Tiger's Tail	1945	6.7	4354
tt0092532	92532	Alien from L.A.	1988	3.2	4353
tt2124803	2124803	How to Survive a Plague	2012	7.6	4353
tt0486585	486585	Fuck	2005	7.0	4353
tt7320482	7320482	The Soul Collector	2019	5.2	4353
tt0106521	106521	Carnosaur	1993	3.6	4352
tt7245176	7245176	Paradox	2017	6.5	4351
tt0231001	231001	The Zookeeper	2001	6.8	4351
tt1703048	1703048	Naruto Shippûden: The Lost Tower	2010	6.8	4351
tt1481363	1481363	Naruto Shippûden: The Movie 3: Inheritors of the Will of Fire	2009	7.0	4351
tt0096223	96223	Tapeheads	1988	5.7	4350
tt2733258	2733258	The Strange Color of Your Body's Tears	2013	5.9	4349
tt6722726	6722726	Come As You Are	2019	7.0	4349
tt6925902	6925902	More the Merrier	2021	5.5	4346
tt4276752	4276752	Mojin: The Lost Legend	2015	5.9	4346
tt0104765	104765	Love Field	1992	6.5	4345
tt1135989	1135989	A Tale of Love and Darkness	2015	6.0	4345
tt0064855	64855	Putney Swope	1969	6.8	4344
tt2226285	2226285	Family Way	2012	6.6	4344
tt15391770	15391770	Corrective Measures	2022	4.5	4344
tt0252465	252465	Garip	1986	7.1	4344
tt0119987	119987	The Real Blonde	1997	6.0	4343
tt0071519	71519	Frankenstein and the Monster from Hell	1974	6.3	4342
tt0119892	119892	Phoenix	1998	6.3	4342
tt0478737	478737	Treasure Raiders	2007	2.7	4342
tt3186946	3186946	Xenia	2014	6.7	4341
tt0073800	73800	The Travelling Players	1975	7.9	4341
tt0060880	60880	The Quiller Memorandum	1966	6.3	4341
tt4613272	4613272	Kaili Blues	2015	7.3	4341
tt0040221	40221	Caught	1949	7.0	4340
tt0026393	26393	'G' Men	1935	7.1	4340
tt3469592	3469592	Rise of the Legend	2014	6.4	4339
tt0094701	94701	Bad Dreams	1988	5.6	4338
tt10935956	10935956	Kira & El Gin	2022	7.9	4337
tt2207072	2207072	Eyjafjallajökull	2013	5.6	4337
tt13095604	13095604	The Phenomenon	2020	7.4	4337
tt3982774	3982774	Hadi Insallah	2014	5.4	4336
tt0089629	89629	Moving Violations	1985	5.7	4336
tt0476508	476508	Glass Tiger 2	2006	6.8	4335
tt0306892	306892	George and the Dragon	2004	5.6	4335
tt0194368	194368	Chain of Fools	2000	6.0	4335
tt2636124	2636124	Ghost in the Shell: Arise - Border 1: Ghost Pain	2013	7.1	4335
tt11773810	11773810	Invitation to a Murder	2023	5.1	4334
tt0060908	60908	King of Hearts	1966	7.3	4332
tt0119219	119219	Goodbye Lover	1998	5.6	4332
tt2017486	2017486	Closer to the Moon	2014	6.7	4332
tt0094407	94407	Ödipussi	1988	7.4	4331
tt8075202	8075202	A Faithful Man	2018	6.2	4331
tt0156849	156849	Of Freaks and Men	1998	7.0	4331
tt8484160	8484160	Black Beauty	2020	6.4	4331
tt10569922	10569922	Bunty Aur Babli 2	2021	4.1	4330
tt1792543	1792543	The Reunion	2011	5.1	4330
tt0079168	79168	A Force of One	1979	5.1	4329
tt0215681	215681	Crazy	2000	6.6	4329
tt9015188	9015188	Bumperkleef	2019	5.8	4329
tt0020691	20691	The Big Trail	1930	7.1	4329
tt6197494	6197494	Malicious	2018	5.0	4328
tt0243889	243889	Eureka	2000	7.7	4328
tt0033677	33677	The Great Lie	1941	7.1	4327
tt0470679	470679	August	2008	5.3	4327
tt0035429	35429	Went the Day Well?	1942	7.5	4327
tt0289889	289889	Carolina	2003	6.1	4326
tt6932818	6932818	The Conductor	2018	7.3	4326
tt6272828	6272828	Mubarakan	2017	5.6	4326
tt0441007	441007	Gracie	2007	6.2	4326
tt0101356	101356	Another You	1991	5.3	4325
tt0102045	102045	The Hitman	1991	5.3	4325
tt0263074	263074	The Unforgettable Director of Love Movies	1990	7.6	4325
tt1756415	1756415	Welcome to the North	2012	5.4	4324
tt0066090	66090	The Molly Maguires	1970	6.8	4324
tt0105619	105619	The Heroic Trio	1993	6.5	4323
tt0087123	87123	Strangler vs. Strangler	1984	8.0	4323
tt0058701	58701	A Married Woman	1964	7.1	4321
tt0089537	89537	Mala Noche	1986	6.5	4321
tt4798836	4798836	Bad Hair	2020	5.6	4321
tt7104984	7104984	Gun City	2018	6.3	4320
tt0054042	54042	Macario	1960	8.3	4320
tt0042436	42436	The Terrible Children	1950	6.9	4320
tt0151572	151572	The Miracle of P. Tinto	1998	7.1	4320
tt0161492	161492	The Dentist 2	1998	4.7	4319
tt0051959	51959	Murder by Contract	1958	7.3	4319
tt0052846	52846	The Giant Gila Monster	1959	3.7	4319
tt0191996	191996	Essex Boys	2000	6.0	4318
tt0122227	122227	Treasure Island	1988	8.2	4318
tt0120670	120670	Firestorm	1998	4.8	4318
tt0203612	203612	Pitfall	1962	7.5	4318
tt0030523	30523	Olympia Part Two: Festival of Beauty	1938	7.6	4317
tt9654108	9654108	The Scary House	2020	5.4	4317
tt9176086	9176086	Saina	2021	4.5	4317
tt9211804	9211804	Quick	2019	6.7	4317
tt0103253	103253	Whore	1991	5.6	4317
tt0116606	116606	If Lucy Fell	1996	4.9	4317
tt3118874	3118874	Back in Time	2015	6.3	4316
tt5897288	5897288	I Can Quit Whenever I Want: Masterclass	2017	6.8	4316
tt0049414	49414	A Kiss Before Dying	1956	6.7	4315
tt0064904	64904	Hatchet for the Honeymoon	1970	6.3	4315
tt5160154	5160154	The Pass	2016	6.5	4315
tt0107594	107594	Money for Nothing	1993	5.7	4314
tt3758708	3758708	The Hippopotamus	2017	6.4	4314
tt1718158	1718158	Generation Um...	2012	3.9	4314
tt11188624	11188624	Seance	2021	5.2	4314
tt2263058	2263058	More Than Honey	2012	7.5	4314
tt1359421	1359421	The Wedding Photographer	2009	6.0	4313
tt2293138	2293138	Vive la France	2013	5.7	4313
tt0462023	462023	Romulus, My Father	2007	6.6	4313
tt0066500	66500	Hope	1970	8.0	4312
tt0050972	50972	Silk Stockings	1957	6.8	4312
tt0049877	49877	The Crossing of Paris	1956	7.3	4311
tt1535491	1535491	Secret Reunion	2010	6.9	4311
tt5512872	5512872	Be Somebody	2016	5.6	4311
tt0029971	29971	Carefree	1938	7.0	4310
tt20465746	20465746	Last Night of Amore	2023	7.2	4310
tt11527964	11527964	Bayi Toplantisi	2020	4.6	4309
tt0085412	85412	Deal of the Century	1983	4.6	4308
tt2112206	2112206	Monica Z	2013	6.8	4307
tt0094846	94846	Casual Sex?	1988	5.1	4306
tt4685428	4685428	1 Buck	2017	5.2	4306
tt0086946	86946	Beat Street	1984	6.5	4306
tt0380349	380349	The Corsican File	2004	5.8	4305
tt0160429	160429	The King and I	1999	4.4	4305
tt0073535	73535	The Night Caller	1975	6.9	4305
tt5788462	5788462	Rocco	2016	5.7	4305
tt0948530	948530	Moscow, Belgium	2008	7.2	4304
tt4483220	4483220	The Funhouse Massacre	2015	5.2	4304
tt5193784	5193784	Brotherhood	2016	6.0	4303
tt0041507	41507	In the Good Old Summertime	1949	7.1	4303
tt0459748	459748	Generation P	2011	6.7	4303
tt10126136	10126136	Tribal Get Out Alive	2020	4.0	4303
tt3260022	3260022	Sapphire Blue	2014	6.2	4303
tt14315584	14315584	Operation Hyacinth	2021	6.8	4302
tt11296058	11296058	The Painter and the Thief	2020	7.5	4302
tt2650986	2650986	Northwest	2013	6.8	4302
tt1695405	1695405	The Loneliest Planet	2011	5.5	4301
tt7372916	7372916	Yol Ayrimi	2017	6.6	4301
tt0094980	94980	The Decline of Western Civilization Part II: The Metal Years	1988	7.2	4300
tt1332125	1332125	A Woman's Way	2009	7.3	4300
tt0355742	355742	Manmadhudu	2002	8.3	4300
tt0329162	329162	Devil's Pond	2003	5.3	4300
tt0210567	210567	Beautiful	2000	5.6	4299
tt0084090	84090	Inseminoid	1981	4.0	4299
tt6834916	6834916	Legacy of Lies	2020	5.1	4298
tt5320514	5320514	Action Hero Biju	2016	7.6	4298
tt0070246	70246	Battles Without Honor and Humanity	1973	7.4	4297
tt0087247	87247	Fear City	1984	5.7	4297
tt10935560	10935560	Dark Glasses	2022	5.1	4297
tt4337690	4337690	90 Minutes in Heaven	2015	4.9	4297
tt3445580	3445580	Boys in the Trees	2016	6.3	4295
tt3528756	3528756	The Incident	2014	6.3	4295
tt1277728	1277728	Mid-August Lunch	2008	6.9	4295
tt0309061	309061	War Photographer	2001	7.9	4295
tt0061834	61834	I Am Curious (Yellow)	1967	6.0	4295
tt0023814	23814	The Bitter Tea of General Yen	1932	6.9	4294
tt5157326	5157326	Western	2017	7.0	4293
tt0055153	55153	Mother Joan of the Angels	1961	7.5	4293
tt14307536	14307536	A Jazzman's Blues	2022	6.8	4293
tt5154896	5154896	The Most Beautiful Day	2016	6.4	4293
tt2184287	2184287	Summer in February	2013	5.6	4293
tt0451176	451176	Quinceañera	2006	6.9	4293
tt1396523	1396523	Revenge of the Green Dragons	2014	5.3	4292
tt0794374	794374	Summer Palace	2006	7.2	4292
tt0084316	84316	Megaforce	1982	3.6	4291
tt3237406	3237406	Tutta colpa di Freud	2014	6.4	4291
tt1110209	1110209	Take the Trash	2008	5.8	4290
tt26234970	26234970	Gandeevadhari Arjuna	2023	5.6	4290
tt0046808	46808	Broken Lance	1954	6.9	4289
tt3993886	3993886	All Day and a Night	2020	6.0	4289
tt8005118	8005118	House Party	2023	4.4	4288
tt6388082	6388082	My Annoying Brother	2016	7.3	4288
tt22866358	22866358	The Book of Clarence	2023	5.6	4288
tt0079193	79193	The Garage	1980	8.0	4288
tt0403935	403935	Action Jackson	2014	3.4	4287
tt2390962	2390962	The Unknown Known	2013	7.0	4287
tt0120530	120530	Once Upon a Time in China and America	1997	6.3	4287
tt0032339	32339	A Chump at Oxford	1940	7.2	4286
tt0091024	91024	Extremities	1986	6.3	4286
tt2492916	2492916	Muscle Shoals	2013	7.8	4286
tt0300270	300270	The Holy Girl	2004	6.7	4286
tt1837613	1837613	Northern Soul	2014	6.3	4285
tt0090644	90644	Anguish	1987	6.7	4285
tt5815492	5815492	1945	2017	7.1	4284
tt6752848	6752848	Bombshell: The Hedy Lamarr Story	2017	7.4	4284
tt0080379	80379	Cannibals in the Streets	1980	5.5	4283
tt15085784	15085784	Memories of a Murderer: The Nilsen Tapes	2021	6.3	4283
tt0321442	321442	The Big Empty	2003	6.0	4283
tt0071695	71695	Lone Wolf and Cub: White Heaven in Hell	1974	7.3	4282
tt1320296	1320296	Shank	2010	3.9	4282
tt0120467	120467	Vulgar	2000	5.2	4281
tt13648228	13648228	How It Ends	2021	5.3	4281
tt0845424	845424	The Abortion	2006	2.4	4280
tt1599975	1599975	The Princess of Montpensier	2010	6.5	4280
tt7959500	7959500	The Farm	2018	3.7	4279
tt6218776	6218776	Bridge of Sleep	2016	4.8	4279
tt0411098	411098	All the Invisible Children	2005	7.4	4279
tt1134674	1134674	ZMD: Zombies of Mass Destruction	2009	5.0	4279
tt0109781	109781	Faust	1994	7.4	4279
tt0082661	82661	Lili Marleen	1981	7.1	4278
tt2082415	2082415	Saints and Soldiers: Airborne Creed	2012	5.7	4277
tt0325733	325733	Love in Thoughts	2004	6.9	4277
tt2072167	2072167	Mayakkam Enna	2011	7.7	4276
tt0806686	806686	Yella	2007	6.7	4276
tt9213244	9213244	Antrum: The Deadliest Film Ever Made	2018	4.9	4276
tt3070936	3070936	Shrek the Musical	2013	6.9	4276
tt1723642	1723642	HOUBA! On the Trail of the Marsupilami	2012	5.5	4276
tt0049653	49653	The Rainmaker	1956	6.9	4275
tt2268573	2268573	Stranded	2013	3.5	4275
tt0483578	483578	Love and Honor	2006	7.7	4274
tt0048499	48499	La Pointe Courte	1955	7.0	4274
tt0078122	78122	Get Out Your Handkerchiefs	1978	7.0	4274
tt0047969	47969	Daddy Long Legs	1955	6.7	4273
tt0103888	103888	Brother's Keeper	1992	7.5	4273
tt1852036	1852036	Mr Perfect	2011	7.0	4272
tt0073778	73778	Switchblade Sisters	1975	6.5	4271
tt11087960	11087960	Playground	2021	7.3	4270
tt0822849	822849	Rails & Ties	2007	6.7	4270
tt2408040	2408040	B.A. Pass	2012	6.4	4270
tt0111807	111807	Yrrol - En kolossalt genomtänkt film	1994	6.8	4270
tt6992978	6992978	The Souvenir: Part II	2021	7.1	4269
tt0043526	43526	Father's Little Dividend	1951	6.5	4269
tt0050882	50882	Raintree County	1957	6.3	4269
tt1646975	1646975	Le Quattro Volte	2010	7.2	4268
tt6542108	6542108	Patrick the Pug	2018	5.9	4268
tt0014972	14972	He Who Gets Slapped	1924	7.8	4268
tt5372466	5372466	Irumugan	2016	6.3	4268
tt1797348	1797348	7 Days in Havana	2011	6.0	4268
tt5628418	5628418	The Ash Lad: In the Hall of the Mountain King	2017	6.2	4267
tt0096409	96409	Walker	1987	6.6	4267
tt0250809	250809	Our Lady of the Assassins	2000	6.8	4267
tt6047298	6047298	The Summit	2017	6.0	4266
tt4232610	4232610	The Squad	2015	5.7	4265
tt2322420	2322420	Dabbe: Demon Possession	2012	5.8	4265
tt1989485	1989485	Dead Before Dawn 3D	2012	4.6	4265
