tconst	imdb_id	primaryTitle	startYear	averageRating	numVotes
tt0113375	113375	I.D.	1995	7.3	7474
tt19883634	19883634	The Old Oak	2023	7.1	7472
tt0376076	376076	Pithamagan	2003	8.3	7472
tt0066122	66122	Deep End	1970	7.2	7472
tt3089326	3089326	Magical Girl	2014	7.2	7471
tt1571724	1571724	Honey	2010	7.1	7471
tt1426378	1426378	No One Knows About Persian Cats	2009	7.1	7470
tt0102825	102825	Saajan	1991	7.2	7468
tt0053115	53115	The Human Condition II: Road to Eternity	1959	8.5	7464
tt0350193	350193	Take My Eyes	2003	7.4	7463
tt6040012	6040012	MSG the Warrior: Lion Heart	2016	7.2	7460
tt0036172	36172	The More the Merrier	1943	7.6	7450
tt0263776	263776	The Honest One	1984	8.1	7449
tt0031022	31022	The Adventures of Sherlock Holmes	1939	7.3	7448
tt0167400	167400	Time to Love	1965	7.9	7447
tt0796307	796307	Under the Same Moon	2007	7.3	7443
tt0067919	67919	The Emigrants	1971	8.0	7440
tt0058557	58557	Seance on a Wet Afternoon	1964	7.6	7438
tt0114863	114863	Ulysses' Gaze	1995	7.6	7426
tt2290840	2290840	Masquerade	2012	7.8	7426
tt7901798	7901798	Sheeple	2018	7.6	7415
tt8354112	8354112	Mosul	2019	7.5	7414
tt0114732	114732	The Three Brothers	1995	7.2	7411
tt2153963	2153963	Tabu	2012	7.3	7407
tt0105888	105888	And Life Goes On	1992	7.9	7406
tt0057643	57643	The Executioner	1963	7.9	7405
tt1777551	1777551	Bobby Fischer Against the World	2011	7.4	7399
tt0263102	263102	Banker Bilo	1980	7.6	7397
tt0291003	291003	Behind the Sun	2001	7.6	7393
tt15566126	15566126	S5	2022	7.1	7383
tt0094828	94828	Camille Claudel	1988	7.3	7382
tt8443704	8443704	Dear Ex	2018	7.3	7367
tt0045848	45848	Sawdust and Tinsel	1953	7.4	7362
tt0052218	52218	Some Came Running	1958	7.2	7359
tt0077235	77235	Big Wednesday	1978	7.1	7351
tt6156350	6156350	HyperNormalisation	2016	8.2	7350
tt8436026	8436026	A Fortunate Man	2018	7.2	7347
tt14966898	14966898	Late Night with the Devil	2023	7.5	7343
tt0021331	21331	The Blood of a Poet	1932	7.3	7341
tt0033712	33712	Here Comes Mr. Jordan	1941	7.5	7336
tt1526323	1526323	Arya 2	2009	7.4	7336
tt1860355	1860355	Undefeated	2011	7.7	7335
tt0051758	51758	I Want to Live!	1958	7.5	7333
tt0462570	462570	On Probation	2005	7.5	7332
tt0828154	828154	The Pervert's Guide to Cinema	2006	7.8	7328
tt0881200	881200	Assembly	2007	7.3	7327
tt6433456	6433456	Becoming Astrid	2018	7.1	7327
tt10545484	10545484	Evaru	2019	8.1	7326
tt0104782	104782	Leolo	1992	7.4	7326
tt0242256	242256	Alai Payuthey	2000	8.3	7324
tt0252611	252611	Korkusuz Korkak	1979	8.1	7322
tt2007993	2007993	Warriors of the Rainbow: Seediq Bale I	2011	7.4	7316
tt0076155	76155	The Man Who Loved Women	1977	7.4	7316
tt13058290	13058290	Blackpink: Light Up the Sky	2020	7.3	7315
tt0119385	119385	Iruvar	1997	8.4	7313
tt0456047	456047	Our Family	1975	8.4	7311
tt0045205	45205	Sudden Fear	1952	7.5	7310
tt0067217	67217	The Hospital	1971	7.1	7309
tt0380366	380366	A Fond Kiss	2004	7.1	7300
tt0053226	53226	Room at the Top	1958	7.5	7293
tt3162938	3162938	The True Cost	2015	7.7	7291
tt0113725	113725	Maborosi	1995	7.5	7290
tt0065867	65867	Husbands	1970	7.1	7287
tt14775784	14775784	Great Freedom	2021	7.5	7285
tt0859765	859765	Still Life	2006	7.3	7283
tt0055233	55233	The Human Condition III: A Soldier's Prayer	1961	8.8	7282
tt0059894	59894	The War Game	1966	8.0	7281
tt7937168	7937168	The Endless Trench	2019	7.2	7279
tt0064451	64451	A Touch of Zen	1971	7.5	7277
tt0257290	257290	Glass Tiger	2001	7.7	7276
tt0126765	126765	23	1998	7.2	7276
tt7605922	7605922	My Masterpiece	2018	7.1	7276
tt0822389	822389	Kenny	2006	7.2	7273
tt0079182	79182	Vengeance Is Mine	1979	7.7	7272
tt6315524	6315524	Take Off	2017	8.1	7270
tt0142371	142371	Fist of the North Star	1986	7.1	7270
tt6054758	6054758	Kirik Party	2016	8.2	7269
tt0089015	89015	Desert Hearts	1985	7.1	7266
tt0322674	322674	Twin Sisters	2002	7.4	7260
tt9056818	9056818	Last Breath	2019	7.7	7257
tt0015624	15624	The Big Parade	1925	7.9	7253
tt0177511	177511	The Glass Agency	1998	7.8	7252
tt0065670	65670	Twelve Chairs	1971	8.2	7251
tt0086650	86650	To Our Loves	1983	7.1	7251
tt0075793	75793	We All Loved Each Other So Much	1974	8.0	7246
tt0050870	50870	Thirst	1957	8.3	7246
tt0025919	25919	Twentieth Century	1934	7.3	7242
tt4331970	4331970	Being 17	2016	7.2	7240
tt5251328	5251328	One Piece Film: Gold	2016	7.1	7240
tt0089108	89108	Waiting for the Hearse	1985	8.0	7236
tt0099729	99729	Hamoun	1990	7.9	7233
tt0064068	64068	Funeral Parade of Roses	1969	7.7	7232
tt0025746	25746	The Scarlet Empress	1934	7.5	7225
tt0238119	238119	Boys Don't Cry	2000	7.6	7218
tt0339535	339535	The Professional	2003	8.4	7217
tt1630027	1630027	Almanya: Welcome to Germany	2011	7.1	7216
tt11394180	11394180	Dick Johnson Is Dead	2020	7.4	7214
tt4932154	4932154	Center of My World	2016	7.2	7214
tt0425321	425321	The Yacoubian Building	2006	7.5	7214
tt1787660	1787660	Being Elmo: A Puppeteer's Journey	2011	7.6	7214
tt3264102	3264102	Red Army	2014	7.6	7205
tt9063902	9063902	Live Twice, Love Once	2019	7.2	7198
tt5598216	5598216	Team Foxcatcher	2016	7.2	7197
tt0442286	442286	The Hidden Blade	2004	7.7	7187
tt1368491	1368491	Undertow	2009	7.7	7187
tt0057935	57935	Charulata	1964	8.1	7183
tt5311546	5311546	Natsamrat	2016	8.8	7181
tt8923482	8923482	One Child Nation	2019	7.5	7178
tt0032981	32981	Remember the Night	1939	7.6	7176
tt0413893	413893	The Taste of Tea	2004	7.6	7173
tt0235327	235327	Dark Days	2000	7.7	7170
tt0026529	26529	The Informer	1935	7.4	7167
tt3748512	3748512	Hitchcock/Truffaut	2015	7.3	7166
tt13150630	13150630	Secrets of the Saqqara Tomb	2020	7.2	7161
tt0055597	55597	Victim	1961	7.7	7160
tt0098573	98573	Don't Let Them Shoot the Kite	1989	8.3	7154
tt1485763	1485763	One Piece: Strong World	2009	7.5	7142
tt2304655	2304655	Gabbar Singh	2012	7.1	7141
tt1821317	1821317	Aadukalam	2011	8.1	7127
tt3320542	3320542	Ugramm	2014	8.0	7125
tt0097904	97904	Monsieur Hire	1989	7.5	7123
tt0057578	57578	This Sporting Life	1963	7.5	7121
tt0019585	19585	The Wind	1928	8.0	7119
tt0053987	53987	The Steamroller and the Violin	1961	7.4	7118
tt0101811	101811	Enchanted April	1991	7.3	7117
tt0102721	102721	Proof	1991	7.2	7112
tt0417385	417385	12 and Holding	2005	7.4	7111
tt1513713	1513713	Love in Another Language	2009	7.3	7108
tt0052832	52832	The Fugitive Kind	1960	7.1	7106
tt2741806	2741806	In Bloom	2013	7.3	7105
tt11992424	11992424	Saptha Sagaradaache Ello - Side A	2023	8.3	7097
tt4288636	4288636	James White	2015	7.1	7089
tt0056868	56868	Billy Liar	1963	7.3	7089
tt2007387	2007387	The Front Line	2011	7.3	7088
tt2458776	2458776	Bears	2014	7.3	7087
tt0043915	43915	People Will Talk	1951	7.3	7085
tt0074901	74901	Mikey and Nicky	1976	7.4	7084
tt0091374	91374	Lady Jane	1986	7.1	7080
tt1166085	1166085	120	2008	7.2	7079
tt2120152	2120152	The Invisible War	2012	7.6	7079
tt0449869	449869	Chandramukhi	2005	7.2	7078
tt0075790	75790	The Brothers Lionheart	1977	7.1	7068
tt27431598	27431598	Bramayugam	2024	8.0	7068
tt0087814	87814	Nothing Left to Do but Cry	1984	7.6	7061
tt0063501	63501	The Big Gundown	1967	7.4	7061
tt3700392	3700392	Heidi	2015	7.4	7061
tt0443708	443708	Page 3	2005	7.3	7059
tt0221344	221344	Herod's Law	1999	7.8	7058
tt2865074	2865074	Real Gangsters	2013	7.2	7055
tt0070030	70030	Emperor of the North	1973	7.2	7054
tt1059955	1059955	The Pixar Story	2007	7.7	7043
tt8092252	8092252	Be With You	2018	7.7	7043
tt0041473	41473	Holiday Affair	1949	7.1	7042
tt0352994	352994	Walk on Water	2004	7.3	7040
tt7775720	7775720	Spoiler Alert	2022	7.3	7034
tt0453201	453201	Sachien	2005	7.4	7032
tt1677561	1677561	Colorful	2010	7.4	7031
tt0099669	99669	My Father's Glory	1990	7.6	7029
tt0053434	53434	Warlock	1959	7.1	7026
tt5278460	5278460	Audrie & Daisy	2016	7.2	7017
tt2215151	2215151	Inequality for All	2013	8.0	7012
tt1194620	1194620	Silent Wedding	2008	7.8	7006
tt0060182	60182	Born Free	1966	7.2	7003
tt26440619	26440619	Afire	2023	7.2	7000
tt2325915	2325915	Poove Unakkaga	1996	8.6	6991
tt2368749	2368749	After Lucia	2012	7.1	6989
tt0056048	56048	Gypsy	1962	7.1	6984
tt0071486	71486	White Collar Blues	1975	7.8	6980
tt0130444	130444	Aimee & Jaguar	1999	7.2	6979
tt3283714	3283714	Behzat Ç. Ankara Yaniyor	2013	7.4	6979
tt0287803	287803	Fate	2001	7.5	6978
tt0044517	44517	The Crimson Pirate	1952	7.1	6971
tt7357302	7357302	Avicii: True Stories	2017	7.6	6969
tt14279982	14279982	HIT: The 2nd Case	2022	7.1	6967
tt0367975	367975	Lisbela and the Prisoner	2003	7.6	6966
tt0015400	15400	The Thief of Bagdad	1924	7.7	6956
tt0243794	243794	Pellet	2000	7.3	6955
tt19623228	19623228	Godland	2022	7.2	6949
tt0059712	59712	Ship of Fools	1965	7.1	6942
tt0048579	48579	Samurai II: Duel at Ichijoji Temple	1955	7.3	6940
tt0142238	142238	Dragon Ball Z: Bojack Unbound	1993	7.1	6940
tt0364930	364930	Aileen: Life and Death of a Serial Killer	2003	7.1	6940
tt2198161	2198161	Seethamma Vaakitlo Sirimalle Chettu	2013	7.5	6934
tt0092149	92149	Shadows in Paradise	1986	7.5	6931
tt5089786	5089786	100 Meters	2016	7.5	6931
tt0079239	79239	The Great Santini	1979	7.2	6929
tt0040876	40876	The Three Musketeers	1948	7.1	6921
tt9214772	9214772	Monkey Man	2024	7.4	6920
tt0925248	925248	In the Shadow of the Moon	2007	8.0	6919
tt0421625	421625	Istanbul Tales	2005	7.3	6918
tt7983794	7983794	Operation Odessa	2018	7.7	6911
tt6700846	6700846	AlphaGo	2017	7.8	6898
tt1282371	1282371	Sorry to Disturb	2008	8.1	6897
tt0044000	44000	The White Sheik	1952	7.2	6897
tt6794424	6794424	LA 92	2017	8.2	6890
tt9526826	9526826	Android Kunjappan Ver 5.25	2019	8.0	6889
tt6739646	6739646	I Am Heath Ledger	2017	7.3	6885
tt0491244	491244	Election 2	2006	7.4	6884
tt5963218	5963218	Aloko Udapadi	2017	8.3	6881
tt11235142	11235142	Dia	2020	8.0	6880
tt0252985	252985	Ask Me If I'm Happy	2000	7.1	6877
tt3062880	3062880	Gett	2014	7.7	6876
tt0034277	34277	They Died with Their Boots On	1941	7.2	6876
tt0464029	464029	Grbavica	2006	7.2	6874
tt1172963	1172963	Lemon Tree	2008	7.3	6873
tt0077138	77138	The Tree of Wooden Clogs	1978	7.8	6873
tt0047876	47876	The Swindle	1955	7.5	6871
tt0034172	34172	Shadow of the Thin Man	1941	7.2	6866
tt0043972	43972	The River	1951	7.4	6865
tt0228687	228687	Little Otik	2000	7.3	6863
tt0061613	61613	Oedipus Rex	1967	7.2	6862
tt0015532	15532	The Adventures of Prince Achmed	1926	7.8	6861
tt7892050	7892050	Chekka Chivantha Vaanam	2018	7.2	6859
tt0375878	375878	Kaakha Kaakha	2003	8.0	6857
tt1609168	1609168	Vinnaithaandi Varuvaayaa	2010	8.1	6854
tt0285441	285441	Atanarjuat: The Fast Runner	2001	7.4	6854
tt2170667	2170667	Wheels	2014	7.5	6853
tt0041958	41958	Thieves' Highway	1949	7.5	6846
tt0068816	68816	Lone Wolf and Cub: Baby Cart at the River Styx	1972	7.9	6841
tt1503769	1503769	Collapse	2009	7.7	6837
tt0081176	81176	My American Uncle	1980	7.6	6834
tt0841925	841925	Silent Light	2007	7.2	6830
tt0031742	31742	Of Mice and Men	1939	7.8	6830
tt0076391	76391	Mimino	1977	8.1	6829
tt0292246	292246	Spadikam	1995	8.6	6828
tt1330591	1330591	Autumn	2008	7.7	6826
tt21261388	21261388	Gargi	2022	8.1	6826
tt1276962	1276962	How to Make Money Selling Drugs	2012	7.6	6816
tt0145046	145046	Little Dieter Needs to Fly	1997	8.0	6813
tt0082671	82671	Lola	1981	7.4	6810
tt2177511	2177511	Caesar Must Die	2012	7.3	6806
tt0039220	39220	Brighton Rock	1948	7.3	6802
tt0494823	494823	Sekerpare	1983	7.9	6799
tt20249418	20249418	Romancham	2023	7.5	6796
tt0058138	58138	Gertrud	1964	7.3	6794
tt0069198	69198	The Ruling Class	1972	7.3	6789
tt0057334	57334	Murder at the Gallop	1963	7.2	6788
tt0083089	83089	Do You Remember Dolly Bell?	1981	7.5	6774
tt0033253	33253	The Westerner	1940	7.3	6774
tt6068960	6068960	Hatred	2016	7.6	6772
tt15242330	15242330	The First Slam Dunk	2022	8.2	6771
tt0073817	73817	Swept Away	1974	7.5	6770
tt0099073	99073	Avalon	1990	7.2	6769
tt6493286	6493286	1987: When the Day Comes	2017	7.8	6769
tt0059496	59496	The Nanny	1965	7.1	6768
tt0035884	35884	Five Graves to Cairo	1943	7.3	6766
tt0038873	38873	The Razor's Edge	1946	7.3	6761
tt0234217	234217	Clouds of May	1999	7.3	6755
tt0099566	99566	The Field	1990	7.3	6755
tt0116767	116767	Kids Return	1996	7.4	6754
tt0051792	51792	The Music Room	1958	7.9	6749
tt0095475	95475	Damnation	1988	7.6	6743
tt1595366	1595366	What Men Talk About	2010	7.5	6739
tt1124377	1124377	John Rabe	2009	7.2	6737
tt12677092	12677092	C U Soon	2020	7.7	6736
tt0419781	419781	Graves End	2005	8.5	6728
tt0072976	72976	Fox and His Friends	1975	7.6	6725
tt4271820	4271820	O Kadhal Kanmani	2015	7.4	6722
tt1223236	1223236	African Cats	2010	7.5	6721
tt0031580	31580	The Little Princess	1939	7.1	6721
tt0331370	331370	Whisky	2004	7.1	6711
tt0390538	390538	Tarnation	2003	7.1	6705
tt0087188	87188	The Ship Sails On	1983	7.5	6702
tt0082206	82206	Clean Slate	1981	7.4	6700
tt0055320	55320	Il Posto	1961	7.9	6698
tt0049710	49710	Samurai III: Duel at Ganryu Island	1956	7.5	6683
tt0073766	73766	The Sunshine Boys	1975	7.1	6681
tt6167894	6167894	Angamaly Diaries	2017	7.9	6679
tt0388888	388888	Dig!	2004	7.7	6677
tt9708358	9708358	Uncle Tom	2020	8.2	6675
tt0012494	12494	Destiny	1921	7.6	6672
tt0255094	255094	The Circle	2000	7.4	6671
tt3125472	3125472	Coming Home	2014	7.2	6663
tt0466561	466561	The Border Post	2006	7.6	6661
tt0078199	78199	Same Time, Next Year	1978	7.2	6661
tt0495032	495032	Gangster	2006	7.2	6660
tt0103704	103704	A Scene at the Sea	1991	7.5	6660
tt0046874	46874	The Country Girl	1954	7.2	6658
tt0468704	468704	Daisy	2006	7.4	6657
tt0857355	857355	The Year My Parents Went on Vacation	2006	7.4	6650
tt0044060	44060	Summer Interlude	1951	7.5	6643
tt0070359	70359	The Mother and the Whore	1973	7.8	6640
tt0042040	42040	Whisky Galore!	1949	7.1	6639
tt0252269	252269	Bekçiler Krali	1979	7.6	6636
tt0105197	105197	The Story of Qiu Ju	1992	7.6	6634
tt0060305	60305	Second Wind	1966	7.9	6626
tt1698010	1698010	TT3D: Closer to the Edge	2011	7.9	6623
tt0037094	37094	Mr. Skeffington	1944	7.6	6621
tt0111019	111019	Wild Reeds	1994	7.3	6621
tt2125423	2125423	5 Broken Cameras	2011	7.9	6619
tt0055972	55972	Experiment in Terror	1962	7.3	6611
tt0087644	87644	Love Streams	1984	7.6	6608
tt0036818	36818	The Punch Bowl	1944	7.7	6607
tt0074605	74605	Harlan County U.S.A.	1976	8.2	6607
tt0082755	82755	Teddy Bear	1981	8.2	6605
tt0050839	50839	Peyton Place	1957	7.2	6599
tt27540185	27540185	Chithha	2023	8.2	6595
tt1266583	1266583	Mumbai Meri Jaan	2008	7.7	6593
tt19760052	19760052	The Taste of Things	2023	7.5	6590
tt4451458	4451458	Endless Poetry	2016	7.5	6584
tt0031334	31334	The Four Feathers	1939	7.4	6578
tt2192016	2192016	The Dark Horse	2014	7.4	6576
tt0057591	57591	Crooks in Clover	1963	7.7	6573
tt2560102	2560102	Lilting	2014	7.2	6572
tt2066176	2066176	Any Day Now	2012	7.4	6569
tt0796335	796335	Molière	2007	7.1	6568
tt0088275	88275	The Times of Harvey Milk	1984	8.2	6567
tt0060445	60445	Gambit	1966	7.1	6566
tt1424327	1424327	Eyes Wide Open	2009	7.3	6565
tt3885714	3885714	Karthikeya	2014	7.2	6564
tt1691152	1691152	David Lynch: The Art Life	2016	7.2	6563
tt0053220	53220	Ride Lonesome	1959	7.1	6559
tt0066078	66078	Michael the Brave	1971	8.5	6557
tt0065976	65976	Let It Be	1970	7.7	6555
tt0428059	428059	Toss-Up	2004	7.6	6555
tt0045361	45361	El	1953	7.9	6554
tt0325675	325675	Boats Out of Watermelon Rinds	2004	7.7	6550
tt5066556	5066556	The Tiger	2015	7.2	6549
tt0071532	71532	The Gambler	1974	7.1	6546
tt21398196	21398196	Siya	2022	7.5	6545
tt7518466	7518466	Conor McGregor: Notorious	2017	7.1	6544
tt1937339	1937339	Sunny	2011	7.8	6542
tt1288638	1288638	Dasvidaniya	2008	7.8	6541
tt2084953	2084953	Terms and Conditions May Apply	2013	7.3	6540
tt1048171	1048171	Seraphine	2008	7.4	6537
tt0053935	53935	Ice Cold in Alex	1958	7.7	6535
tt6207878	6207878	No Date, No Signature	2017	7.2	6532
tt1191121	1191121	Jalsa	2008	7.4	6530
tt1077262	1077262	Ajami	2009	7.3	6525
tt0015175	15175	Die Nibelungen: Siegfried	1924	8.1	6524
tt0093776	93776	Prick Up Your Ears	1987	7.1	6524
tt6769508	6769508	Steel Rain	2017	7.1	6522
tt0051087	51087	The Tin Star	1957	7.3	6522
tt0216165	216165	Running Out of Time	1999	7.3	6520
tt1376717	1376717	Play	2011	7.1	6517
tt1853563	1853563	Foo Fighters: Back and Forth	2011	8.2	6516
tt0097372	97372	For All Mankind	1989	8.1	6514
tt0031088	31088	Beau Geste	1939	7.5	6510
tt1517561	1517561	Thulladha Manamum Thullum	1999	8.3	6505
tt0253623	253623	Salako	1974	7.4	6494
tt0459242	459242	Crossing the Bridge: The Sound of Istanbul	2005	7.8	6493
tt2776344	2776344	Pee Mak	2013	7.2	6492
tt3518012	3518012	Best of Enemies: Buckley vs. Vidal	2015	7.6	6491
tt1714917	1714917	Gimme Danger	2016	7.2	6491
tt0078913	78913	Buffet Froid	1979	7.2	6484
tt4185572	4185572	The Hunting Ground	2015	7.4	6484
tt6155190	6155190	The Great Beauty	2015	8.1	6481
tt8090580	8090580	Noah Land	2019	7.1	6480
tt8738964	8738964	Clergy	2018	7.4	6473
tt0036695	36695	A Canterbury Tale	1944	7.3	6471
tt10189300	10189300	Lunana: A Yak in the Classroom	2019	7.4	6468
tt0075040	75040	Seven Beauties	1975	7.7	6468
tt2073029	2073029	Marina Abramovic: The Artist Is Present	2012	7.8	6467
tt1857670	1857670	Deiva Thirumagal	2011	8.2	6463
tt10477558	10477558	Violet Evergarden: Eternity and the Auto Memory Doll	2019	7.4	6462
tt1999192	1999192	Kevin Hart: Laugh at My Pain	2011	7.3	6460
tt0162866	162866	The Emperor and the Assassin	1998	7.2	6458
tt0039111	39111	The Yearling	1946	7.2	6454
tt23950956	23950956	This Place Rules	2022	7.3	6451
tt4596814	4596814	S/O Satyamurthy	2015	7.1	6450
tt1187044	1187044	The Maid	2009	7.3	6448
tt0037366	37366	Thirty Seconds Over Tokyo	1944	7.2	6447
tt2330927	2330927	Julayi	2012	7.2	6436
tt1754109	1754109	Les Misérables in Concert: The 25th Anniversary	2010	8.8	6435
tt0051983	51983	Nazarin	1959	7.7	6435
tt0034891	34891	In Which We Serve	1942	7.2	6432
tt0049012	49012	The Burmese Harp	1956	8.0	6426
tt0033873	33873	Man Hunt	1941	7.2	6415
tt9318280	9318280	Driveways	2019	7.2	6410
tt0070022	70022	Electra Glide in Blue	1973	7.1	6410
tt0373861	373861	The Story of the Weeping Camel	2003	7.4	6410
tt0079477	79477	A Little Romance	1979	7.4	6406
tt0057997	57997	Dead Ringer	1963	7.3	6404
tt0251447	251447	The Tunnel	2001	7.7	6403
tt19637052	19637052	Love Lies Bleeding	2024	7.3	6402
tt0073152	73152	Kings of the Road	1976	7.7	6400
tt14812782	14812782	Hit the Road	2021	7.3	6399
tt4642192	4642192	The Keeper	2018	7.2	6399
tt0039739	39739	Jenny Lamour	1947	7.7	6399
tt0271694	271694	Oru CBI Diary Kurippu	1988	8.1	6396
tt0031593	31593	Love Affair	1939	7.3	6394
tt0101898	101898	Flirting	1991	7.1	6393
tt0105750	105750	The Bohemian Life	1992	7.6	6387
tt0117991	117991	Twelfth Night	1996	7.1	6385
tt0039566	39566	Life with Father	1947	7.1	6383
tt0120408	120408	The Eel	1997	7.3	6383
tt5091612	5091612	A Bag of Marbles	2017	7.3	6383
tt0021571	21571	Earth	1930	7.2	6383
tt0238891	238891	One Hundred Steps	2000	7.5	6376
tt0074152	74152	Small Change	1976	7.6	6376
tt0022458	22458	Tabu: A Story of the South Seas	1931	7.4	6369
tt0035966	35966	Hangmen Also Die!	1943	7.4	6367
tt10928202	10928202	Hawa	2022	7.7	6366
tt28358950	28358950	Neru	2023	7.5	6364
tt0234837	234837	Suzhou River	2000	7.4	6363
tt0045125	45125	Scaramouche	1952	7.5	6358
tt1222815	1222815	Chimpanzee	2011	7.1	6357
tt0116308	116308	Fire	1996	7.2	6356
tt7367960	7367960	Checkered Ninja	2018	7.1	6352
tt11286640	11286640	Nowhere Special	2020	7.4	6350
tt0044744	44744	The Importance of Being Earnest	1952	7.4	6349
tt13551614	13551614	Kuruthi	2021	7.5	6344
tt1851988	1851988	Ko	2011	7.9	6342
tt10472884	10472884	Rascal Does Not Dream of a Dreaming Girl	2019	8.2	6341
tt0097244	97244	God of Gamblers	1989	7.2	6339
tt0029942	29942	Boys Town	1938	7.2	6336
tt0388318	388318	Frozen Land	2005	7.4	6334
tt0071381	71381	Celine and Julie Go Boating	1974	7.2	6334
tt0384488	384488	Saint Ralph	2004	7.3	6332
tt0263124	263124	Brainstorm	2000	7.7	6331
tt2123129	2123129	3	2012	7.4	6331
tt4489416	4489416	The Anthem of the Heart	2015	7.3	6326
tt0103105	103105	Toto the Hero	1991	7.5	6326
tt8399720	8399720	Tina	2021	7.9	6324
tt8042116	8042116	House Owner	2019	7.4	6324
tt1127702	1127702	Mission London	2010	7.1	6320
tt21848358	21848358	Jogi	2022	7.1	6320
tt0070439	70439	Unbelievable Adventures of Italians in Russia	1974	7.6	6319
tt0253619	253619	Sahte Kabadayi	1976	7.6	6318
tt0074720	74720	The Toy	1976	7.4	6318
tt0047101	47101	Human Desire	1954	7.1	6317
tt0055506	55506	A Taste of Honey	1961	7.4	6316
tt2564144	2564144	Naduvula Konjam Pakkatha Kaanom	2012	8.2	6315
tt1445520	1445520	Footnote	2011	7.1	6313
tt21800162	21800162	There's Still Tomorrow	2023	7.7	6308
tt10505316	10505316	Lost Illusions	2021	7.4	6304
tt0388505	388505	Live and Become	2005	7.8	6304
tt0381668	381668	Tropical Malady	2004	7.1	6301
tt0230597	230597	A Northern Story of Valor	1989	8.7	6297
tt0058383	58383	Murder Most Foul	1964	7.1	6295
tt2008006	2008006	A Simple Life	2011	7.5	6291
tt0039502	39502	It Happened on Fifth Avenue	1947	7.6	6290
tt0291855	291855	Devasuram	1993	8.7	6290
tt0067144	67144	The Go-Between	1971	7.2	6288
tt6335734	6335734	The Night Is Short, Walk on Girl	2017	7.5	6286
tt0027075	27075	A Tale of Two Cities	1935	7.8	6286
tt0077598	77598	Gates of Heaven	1978	7.3	6281
tt0418038	418038	Outfoxed: Rupert Murdoch's War on Journalism	2004	7.5	6273
tt26458038	26458038	Manjummel Boys	2024	8.7	6272
tt8561086	8561086	Joseph	2018	8.0	6271
tt0814130	814130	The Hammer	2007	7.1	6269
tt0029608	29608	Stella Dallas	1937	7.4	6265
tt0100842	100842	The Unbelievable Truth	1989	7.2	6265
tt0070354	70354	Le Magnifique	1973	7.1	6263
tt4136056	4136056	The Seven Five	2014	7.6	6262
tt0824316	824316	Dor	2006	7.9	6259
tt3784160	3784160	Valley Uprising	2014	8.1	6259
tt0037365	37365	The Thin Man Goes Home	1944	7.3	6256
tt6708116	6708116	Bad Seeds	2018	7.3	6255
tt0042792	42792	No Way Out	1950	7.4	6254
tt0118818	118818	Career Girls	1997	7.1	6250
tt0253822	253822	Tokatçi	1983	7.7	6247
tt1214961	1214961	Happy Days	2007	7.9	6241
tt4964310	4964310	Bet on Revenge	2017	7.2	6233
tt0230591	230591	One Day in September	1999	7.8	6233
tt3526810	3526810	Adolf Hitler: The Greatest Story Never Told	2013	7.2	6228
tt15193162	15193162	The Conversion	2022	8.2	6219
tt1695800	1695800	Pranchiyettan and the Saint	2010	8.3	6208
tt0060371	60371	The Endless Summer	1966	7.6	6208
tt0107166	107166	Hum Hain Rahi Pyar Ke	1993	7.3	6207
tt0289181	289181	Failan	2001	7.5	6207
tt0071598	71598	Harry and Tonto	1974	7.3	6200
tt3517192	3517192	Ohm Shanthi Oshaana	2014	7.7	6200
tt0236216	236216	The Filth and the Fury	2000	7.6	6199
tt13097434	13097434	Colour Photo	2020	8.1	6196
tt0254001	254001	Üç Kagitçi	1981	7.7	6194
tt0061648	61648	Far from the Madding Crowd	1967	7.2	6193
tt1683048	1683048	De Palma	2015	7.4	6193
tt0137439	137439	Autumn Tale	1998	7.4	6192
tt0022718	22718	Boudu Saved from Drowning	1932	7.2	6192
tt0043386	43386	Casque d'Or	1952	7.6	6192
tt0023634	23634	I Was Born, But...	1932	7.9	6191
tt0424434	424434	Beautiful City	2004	7.6	6186
tt2182001	2182001	Legend No. 17	2013	7.4	6183
tt0361818	361818	Kushi	2000	7.9	6179
tt5599692	5599692	Clash	2016	7.4	6176
tt0054790	54790	The Day the Earth Caught Fire	1961	7.2	6175
tt3917210	3917210	Life, Animated	2016	7.4	6171
tt1650844	1650844	Escaping Tel Aviv	2009	7.2	6169
tt0096328	96328	U2: Rattle and Hum	1988	7.6	6169
tt0108289	108289	Flirting Scholar	1993	7.6	6168
tt0054476	54476	Wild River	1960	7.5	6167
tt0202559	202559	A Room for Romeo Brass	1999	7.5	6166
tt6186910	6186910	Imaikkaa Nodigal	2018	7.3	6157
tt0167331	167331	Cosy Dens	1999	8.1	6156
tt0056049	56049	The Naked Island	1960	8.0	6154
tt4613254	4613254	Heartstone	2016	7.4	6154
tt1095442	1095442	Goodbye Solo	2008	7.3	6153
tt10196464	10196464	Ramprasad Ki Tehrvi	2019	7.5	6152
tt8290698	8290698	The Spy Gone North	2018	7.3	6151
tt19719976	19719976	Joyland	2022	7.6	6150
tt0377556	377556	Goodbye, Dragon Inn	2003	7.1	6146
tt11773308	11773308	Ranga Maarthaanda	2023	8.1	6143
tt3970854	3970854	The Perfect Dictatorship	2014	7.2	6140
tt0107474	107474	Madadayo	1993	7.3	6140
tt1417299	1417299	Unnaipol Oruvan	2009	8.0	6139
